RF,nodes Count,accuracy,
RF_20_t8_pruned_with_sigma_0_2,1703,0.6684661196233093,
RF_20_t8_pruned_with_sigma_0_3,1308,0.5825312924682529,
RF_20_t9,627,0.7021502280861532,
RF_20_t9_pruned_with_sigma_0_0,2766,0.6993328889932829,
RF_20_t9_pruned_with_sigma_0_1,2456,0.6409326649315219,
RF_20_t9_pruned_with_sigma_0_2,1597,0.6637490554436236,
RF_20_t9_pruned_with_sigma_0_3,1236,0.597064947665797,
RF_20_t10,443,0.683383275456905,
RF_20_t10_pruned_with_sigma_0_0,2024,0.6954328733739744,
RF_20_t10_pruned_with_sigma_0_1,2237,0.6879004739534235,
RF_20_t10_pruned_with_sigma_0_2,1499,0.617749253328018,
RF_20_t10_pruned_with_sigma_0_3,1161,0.5839649286039323,
RF_20_t11,299,0.6176169176494262,
RF_20_t11_pruned_with_sigma_0_0,1464,0.6994336206960605,
RF_20_t11_pruned_with_sigma_0_1,2029,0.6734171019295404,
RF_20_t11_pruned_with_sigma_0_2,1399,0.6216322398462255,
RF_20_t11_pruned_with_sigma_0_3,1095,0.5590484919477243,
RF_20_t12,201,0.5657332844868357,
RF_20_t12_pruned_with_sigma_0_0,1124,0.6846501543475991,
RF_20_t12_pruned_with_sigma_0_1,1846,0.696799624632438,
RF_20_t12_pruned_with_sigma_0_2,1296,0.5950983503084559,
RF_20_t12_pruned_with_sigma_0_3,1030,0.543014990784604,
RF_20_t13,126,0.5346493211727769,
RF_20_t13_pruned_with_sigma_0_0,848,0.6717831396159268,
RF_20_t13_pruned_with_sigma_0_1,1649,0.6869822016180388,
RF_20_t13_pruned_with_sigma_0_2,1206,0.6136979379522811,
RF_20_t13_pruned_with_sigma_0_3,975,0.5668974884556016,
RF_20_t14,81,0.4542997164392994,
RF_20_t14_pruned_with_sigma_0_0,693,0.6500655560507524,
RF_20_t14_pruned_with_sigma_0_1,1485,0.6919332338673633,
RF_20_t14_pruned_with_sigma_0_2,1129,0.5912652320715729,
RF_20_t14_pruned_with_sigma_0_3,907,0.5576981308357423,
RF_20_t15,42,0.3096844411876877,
RF_20_t15_pruned_with_sigma_0_0,571,0.5683480444193345,
RF_20_t15_pruned_with_sigma_0_1,1317,0.6608157730667142,
RF_20_t15_pruned_with_sigma_0_2,1038,0.5919318861871975,
RF_20_t15_pruned_with_sigma_0_3,853,0.5751983738329007,
RF_20_t16,22,0.26181615160826666,
RF_20_t16_pruned_with_sigma_0_0,502,0.5720821071648978,
RF_20_t16_pruned_with_sigma_0_1,1163,0.6952322784271706,
RF_20_t16_pruned_with_sigma_0_2,968,0.650949489445237,
RF_20_t16_pruned_with_sigma_0_3,797,0.6225820193125142,
RF_20_t17,14,0.2104492604213259,
RF_20_t17_pruned_with_sigma_0_0,461,0.5601500465795282,
